,Date,Govt,ESG,Shariah,Net,Adjusted
193,2021-10-08,32634.705922416146,264731.8661248036,33566.22271869335,330932.7947659131,False
194,2021-10-11,32551.9000714712,263429.63927770476,33515.33910668927,329496.8784558652,False
195,2021-10-12,32984.32726613892,263872.8963399394,32984.32726613892,329841.5508722172,True
196,2021-10-13,33173.56251727491,265388.5001381992,33173.214713624155,331735.2773690983,True
197,2021-10-14,33675.13121779726,269408.63024860853,33674.9060827594,336758.6675491652,True
198,2021-10-15,33822.12501890995,270583.877221497,33822.44497578806,338228.447216195,True
199,2021-10-18,33980.7063125241,271612.0959549387,33805.35430121717,339398.15656867996,False
200,2021-10-19,33511.95866522347,273560.29987093346,33805.35430121717,340877.61283737415,False
201,2021-10-20,33285.74711403859,274372.051502598,33839.53565035895,341497.3342669955,False
202,2021-10-21,33246.10179063506,275264.9782974289,33788.26362664628,342299.3437147102,False
203,2021-10-22,33612.238012655944,275454.38701148395,33805.35430121717,342871.97932535707,False
204,2021-10-25,33560.93230001607,276753.1896221472,33839.53565035895,344153.6575725222,False
205,2021-10-26,33838.44956384082,277023.77349936863,33754.0822775045,344616.30534071394,False
206,2021-10-27,34454.118115519246,275346.1534605954,33822.44497578806,343622.7165519027,False
207,2021-10-28,34337.514223155915,278241.4009468654,33788.26362664628,346367.1787966676,False
208,2021-10-29,34442.45772628291,279594.32033297286,33771.172952075394,347807.95101133117,False
209,2021-11-01,34150.94799537457,280000.1961488051,33754.0822775045,347905.22642168414,False
210,2021-11-02,34302.533055446904,280784.8893927474,33788.26362664628,348875.6860748406,False
211,2021-11-03,33948.057222662355,282083.69200341066,33754.0822775045,349785.83150357753,False
212,2021-11-04,34304.86513329417,284031.8959194054,33856.626324929835,352193.3873776294,False
213,2021-11-05,34817.92225969287,284248.3630211826,33924.98902321339,352991.27430408885,False
214,2021-11-08,34752.62407996939,284897.7643265142,33924.98902321339,353575.37742969696,False
215,2021-11-09,35205.04718233915,284275.4214089048,33907.898348642506,353388.3669398864,False
216,2021-11-10,34561.39369649351,281758.9913507448,33771.172952075394,350091.5579993137,False
217,2021-11-11,34510.08798385365,281921.3416770777,33754.0822775045,350185.51193843584,False
218,2021-11-12,35234.61273025259,281894.45694711036,35233.18802300866,352362.2577003716,True
219,2021-11-15,34792.17715330989,281465.0670660028,35197.5449395256,351454.7891588383,False
220,2021-11-16,35338.999142128014,282724.7231829685,35340.23300773374,353403.9553328302,True
221,2021-11-17,35619.061501809956,281547.14955365664,35358.126796598415,352524.33785206504,False
222,2021-11-18,35313.11461381106,282503.6607067884,35313.11461381106,353129.8899344106,True
223,2021-11-19,35374.40167073445,282994.58811454114,35374.24854885317,353743.23833412875,True
224,2021-11-22,34959.52260018256,281840.7129686161,35302.676978698684,352102.91254749737,False
225,2021-11-23,35099.982537534466,280812.8034592783,35101.6004324098,351014.38642922253,True
226,2021-11-24,35189.92596791357,281518.31154044345,35189.83891192322,351898.07642028027,True
