,Date,CNY,INR,USD,Net,Adjusted
403,2022-08-10,31316.11468550459,158530.38855290363,128164.04426925429,318010.5475076625,False
404,2022-08-11,31283.369698666134,157825.80904822407,127391.00152925376,316500.18027614395,False
405,2022-08-12,31444.11781587309,158295.52871801046,128212.35944050431,317952.00597438787,False
406,2022-08-15,31717.984978521992,158295.52871801046,128244.569554671,318258.08325120347,False
407,2022-08-16,31881.447118473345,63763.78764285795,222935.76145825972,318580.996219591,True
408,2022-08-17,31766.933842021237,158597.61118911754,127067.73536808492,317432.2803992237,True
409,2022-08-18,31780.70974697087,254006.12368568045,31780.709746970868,317567.54317962215,True
410,2022-08-19,31793.575860399495,254347.75121033206,31793.575860399495,317934.9029311311,True
411,2022-08-22,32052.227489845285,255848.32791363786,31853.36069654165,319753.9161000248,False
412,2022-08-23,32073.33251971232,256589.61553029745,32073.111600811448,320736.05965082126,True
413,2022-08-24,32091.049330163278,255840.44876962507,32061.066115733523,319992.56421552185,False
414,2022-08-25,32029.04049358493,256964.19891063366,32040.990307270324,321034.2297114889,False
415,2022-08-26,32126.482951065183,256589.61553029745,32073.111600811448,320789.21008217405,False
416,2022-08-29,32138.294158032488,257338.7822909699,32105.23289435257,321582.30934335495,False
417,2022-08-30,32117.624545839702,258837.11581231467,32109.24805604521,323063.9884141996,False
418,2022-08-31,32292.1988846807,161463.43955646013,128927.95862750897,322683.5970686498,True
419,2022-09-01,32586.30446789904,160996.10688046456,128717.60929741888,322300.02064578247,False
420,2022-09-02,32299.489330719556,258153.73491502542,32299.48933071956,322752.71357646456,True
421,2022-09-06,32500.015695595746,258900.92372809348,32323.79903167093,323724.7384553601,False
422,2022-09-07,32390.905761766055,259648.1125411616,32372.41843357367,324411.43673650135,False
423,2022-09-08,32352.569839069132,260395.30135422968,32271.128012942965,325018.9992062418,False
424,2022-09-09,32445.277518083516,162230.17069219568,129540.56713274884,324216.015343028,True
425,2022-09-12,32245.843243431074,161530.90271507413,129459.30972017028,323236.0556786755,False
426,2022-09-13,32319.202921698354,258311.21816994145,32319.20292169835,322949.6240133381,True
427,2022-09-14,32262.753327690752,258101.6179972954,32262.753327690752,322627.1246526769,True
428,2022-09-15,32286.28989769089,259593.53486433177,32201.956681972748,324081.7814439954,False
429,2022-09-16,32536.261398071318,260294.9821002833,32536.441053292492,325367.6845516471,True
430,2022-09-19,32530.3327790119,259922.600151642,32471.245930330355,324924.1788609843,False
431,2022-09-20,32619.176095470448,260953.40876376347,32618.826861940983,326191.4117211749,True
432,2022-09-21,32670.84287949368,261366.6404114135,32670.76404109883,326708.247332006,True
433,2022-09-22,32815.36422959082,262522.8155932406,32815.29973915956,328153.479561991,True
434,2022-09-23,33022.688889392724,264180.1580184618,33022.688889392724,330225.5357972472,True
435,2022-09-26,33288.17742097102,266045.83710051305,33100.092181879576,332434.10670336365,False
436,2022-09-27,33291.094877362,266792.1087333336,33250.82490935399,333334.0285200496,False
437,2022-09-28,32850.55896232548,267911.5161825643,33291.56348434707,334053.63862923684,False
438,2022-09-29,32748.447988641517,268657.78781538486,33173.421616867134,334579.6574208935,False
439,2022-09-30,32710.521055558904,265672.7012841028,33193.790904363676,331577.0132440254,False
440,2022-10-03,33109.95187305636,165556.1134855732,132196.9588317053,330863.02419033484,True
441,2022-10-04,33032.23101181131,264019.64351871604,33033.28308275576,330085.1576132831,True
442,2022-10-05,33037.31001577538,264297.7834703664,33037.269575007354,330372.36306114914,True
443,2022-10-06,33079.93162340265,264638.59934728756,33079.93162340265,330798.4625940928,True
444,2022-10-07,33239.05475788187,264638.59934728756,33363.53177204174,331241.18587721116,False
445,2022-10-10,33339.243398109524,264638.59934728756,33558.00044539426,331535.8431907913,False
446,2022-10-11,33288.21330801992,166441.06654009953,132903.60670496896,332632.88655308844,True
447,2022-10-12,33317.61466229303,166673.85124854723,132661.72923583834,332653.1951466786,False
448,2022-10-13,33248.5510956049,265745.12027190824,33249.085070184345,332242.75643769745,True
449,2022-10-14,33529.66647065673,265745.12027190824,33245.040169324224,332519.8269118892,False
450,2022-10-17,33297.06904134586,266379.4218988953,33297.427737361926,332973.91867760307,True
451,2022-10-18,33323.81606217521,266749.9078820648,33208.53762569805,333282.26156993804,False
452,2022-10-19,33576.42681445247,266749.9078820648,33248.94222190891,333575.27691842616,False
453,2022-10-20,33546.707902419854,267861.36583157344,33535.81485500594,334943.8885889992,False
454,2022-10-21,33424.2750823366,267396.9282060699,33424.616025758754,334245.8193141653,True
455,2022-10-24,33418.30699465115,268137.63991855213,33307.59153405925,334863.53844726254,False
456,2022-10-25,33537.19359680473,268306.1494405609,33537.914151925266,335381.2571892909,True
457,2022-10-26,33634.41624398353,269084.8490754045,33635.048190045134,336354.3135094332,True
458,2022-10-27,33907.29345872506,264292.9271055686,33471.87027281022,331672.09083710384,False
459,2022-10-28,33406.73738891441,267252.026992841,33406.73738891441,334065.50177066977,True
460,2022-10-31,33666.33614335975,267991.3133745639,33325.69241708298,334983.3419350066,False
461,2022-11-01,33651.243192519905,269839.5293288712,33524.25259806998,337015.0251194611,False
462,2022-11-02,33612.00152033631,269100.24294714833,33503.99135511212,336216.23582259676,False
463,2022-11-03,34088.938766875435,269469.8861380098,33589.08857553512,337147.9134804203,False
464,2022-11-04,33470.127782441756,269839.5293288712,33503.99135511212,336813.6484664251,False
465,2022-11-07,33240.714929676105,265403.81103853363,33216.28170511056,331860.8076733203,False
466,2022-11-08,33089.78542127765,267252.026992841,33159.550224828556,333501.36263894715,False
467,2022-11-09,33370.514306898775,267991.3133745639,32989.35578398256,334351.1834654452,False
468,2022-11-10,32664.164207593996,267621.67018370243,32960.99004384156,333246.82443513797,False
469,2022-11-11,32084.594895343926,265773.45422939514,32612.49666496642,330470.5457897055,False
470,2022-11-14,32196.282731558786,262816.3087025034,32620.60116214956,327633.19259621174,False
471,2022-11-15,32117.79938719159,261337.7359390575,32819.161343136555,326274.69666938565,False
472,2022-11-16,32081.576305175957,260228.8063664731,32851.57933186913,325161.9620035182,False
473,2022-11-17,32205.33850206269,262077.0223207804,33025.8260213067,327308.1868441498,False
474,2022-11-18,32277.784666093954,264664.5246568107,33033.93051848984,329976.2398413945,False
475,2022-11-21,32552.47637137914,263185.95189336484,33033.93051848984,328772.35878323385,False
476,2022-11-22,32365.323780965056,264664.5246568107,33119.02773891284,330148.8761766886,False
477,2022-11-23,32903.5266536947,164528.683009317,131376.8202745755,328809.0299375872,True
478,2022-11-25,32892.12023705892,65784.36979037207,229998.07670859905,328674.56673603004,True
479,2022-11-28,32911.024680399874,32911.024680399874,263205.09452649025,329027.14388729003,True
480,2022-11-29,32954.21500150276,33094.6287232473,263140.6387668413,329189.48249159136,False
481,2022-11-30,32685.81800607768,32865.12366968802,263076.18300719233,328627.124682958,False
482,2022-12-01,32684.286301734533,32684.757183189813,261481.80131575817,326850.8448006825,True
483,2022-12-02,32628.111647535043,32500.097538087048,260999.42190120442,326127.6310868265,False
484,2022-12-05,32859.05189257738,32407.767715535658,261835.54621976422,327102.36582787725,False
485,2022-12-06,32845.94940963388,32844.16259918444,262767.59527707094,328457.70728588925,True
486,2022-12-07,32696.621357762087,32985.73226556024,264275.5411840334,329957.8948073557,False
487,2022-12-08,32936.72592443922,32937.468945175526,263500.675622802,329374.8704924167,True
488,2022-12-09,32949.300793552306,32937.468945175526,263596.78529172216,329483.55503045,False
489,2022-12-12,32995.33731623362,32995.074669430374,263962.69852986885,329953.11051553284,True
490,2022-12-13,33041.350030036345,33042.36929914562,264338.95439316484,330422.6737223468,True
491,2022-12-14,32974.61908652502,32853.01474728805,263571.27107934153,329398.9049131546,False
492,2022-12-15,33004.91338574498,33004.652149118745,264039.0168146066,330048.58234947035,True
493,2022-12-16,33049.1051213418,33099.6295653752,265159.0465793031,331307.78126602015,False
494,2022-12-19,33055.418226427064,33099.6295653752,264743.0355238444,330898.0833156467,False
495,2022-12-20,32818.676785729775,33147.11827350343,264263.02276754595,330228.81782677915,False
496,2022-12-21,33038.18242423422,33038.58200113521,264308.6560090816,330385.420434451,True
497,2022-12-22,33123.82287406662,33133.520455161466,265076.25133147,331333.5946606981,False
498,2022-12-23,33126.25348729538,33126.35491001177,265010.839280094,331263.4476774011,True
499,2022-12-27,33084.96873076822,33031.43698763351,265106.7765936985,331223.1823121002,False
500,2022-12-28,33173.889744826716,33031.43698763351,264723.0273392806,330928.3540717408,False
501,2022-12-29,32976.99321369717,33126.35491001177,264946.88107102434,331050.2291947333,False
502,2022-12-30,33081.654134259006,33082.04405987809,264657.3665214026,330821.0647155397,True
503,2023-01-03,33044.01182257578,33043.3943142656,264351.81962188706,330439.22575872845,True
504,2023-01-04,33065.4768854873,33065.74445106472,264525.95560851763,330657.17694506963,True
