,Date,Govt,ESG,Shariah,Net,Adjusted
256,2022-01-07,30564.945428986757,30564.741419679336,244291.16936662153,305420.85621528764,True
257,2022-01-10,30640.143874791247,30478.793829145965,244041.2551268603,305160.1928307975,False
258,2022-01-11,30844.253941974832,30736.636600746086,244166.21224674088,305747.1027894618,False
259,2022-01-12,30726.084955710645,30861.112421518563,244166.21224674088,305753.4096239701,False
260,2022-01-13,30998.94788762976,30380.99139853902,243666.3837672184,305046.32305338717,False
261,2022-01-14,30530.568996618997,30321.717198171173,243166.55528769593,304018.8414824861,False
262,2022-01-18,30100.863592021964,29776.394554786995,242666.72680817344,302543.9849549824,False
263,2022-01-19,30309.270713251528,29465.205002855808,242416.81256841213,302191.28828451945,False
264,2022-01-20,30496.192564251236,29088.813830519994,242666.72680817344,302251.7332029447,False
265,2022-01-21,30228.338004687743,120682.79383390694,151141.69002343866,302052.82186203334,True
266,2022-01-24,29979.995465903845,121319.87306851301,150986.11442897294,302285.98296338983,False
267,2022-01-25,29931.589716818846,119695.94560775242,151141.69002343866,300769.22534800996,False
268,2022-01-26,29569.598897574517,118983.91587495741,150286.02425387726,298839.53902640915,False
269,2022-01-27,29869.433646835456,29869.43364683546,238734.7115001878,298473.57879385876,True
270,2022-01-28,29879.87166530303,30612.611720631787,238611.3981161485,299103.8815020833,False
271,2022-01-31,29725.388991982803,31222.96647911133,238611.3981161485,299559.7535872426,False
272,2022-02-01,29943.623695257575,29944.5206370497,239553.49656436234,299441.6408966696,True
273,2022-02-02,30028.60411065191,30028.60411065191,240228.38346816602,300285.5916894699,True
274,2022-02-03,29909.186416560755,29908.00182525804,239275.79530758128,299092.98354940006,True
275,2022-02-04,29468.254332455243,29874.314745585933,238534.23809071895,297876.8071687601,False
276,2022-02-07,29740.23992596408,29740.87338044716,237926.9870435772,297408.10034998844,True
277,2022-02-08,29541.401513806304,29991.85121488131,237680.04673528083,297213.29946396843,False
278,2022-02-09,29596.990747312782,30521.353231431414,237803.516889429,297921.8608681732,False
279,2022-02-10,29126.6203099503,29933.697814219737,236939.22581039162,295999.54393456166,False
280,2022-02-11,29558.50589334676,29321.556754624246,237186.166118688,296066.22876665904,False
281,2022-02-14,29190.761733227002,29196.06783740717,236692.2855020952,295079.1150727294,False
282,2022-02-15,28859.364379630708,29698.023506275473,236692.2855020952,295249.6733880014,False
283,2022-02-16,117809.99968179845,29508.09137739412,147540.45688697055,294858.5479461631,True
284,2022-02-17,118686.32977222867,28821.503438416352,147617.5417651769,295125.37497582193,False
285,2022-02-18,29638.123874945115,29635.52192114189,236881.98997586544,296155.63577195245,True
286,2022-02-22,29715.312072839788,29298.647296095445,236264.46654005762,295278.4259089929,False
287,2022-02-23,29382.51442590713,29381.127909733175,235061.65286188803,293825.2951975283,True
288,2022-02-24,29401.86199905852,29831.561320526285,235184.78625783455,294418.20957741933,False
289,2022-02-25,29512.278199417528,29512.500914162767,236097.72069069627,295122.49980427657,True
290,2022-02-28,30159.146282987724,29384.929745213827,235974.1093186069,295518.18534680846,False
291,2022-03-01,29618.774371265805,29616.930758449435,236949.91812814356,296185.6232578588,True
292,2022-03-02,28606.32794371298,30175.319347409644,236455.2418898802,295236.88918100286,False
293,2022-03-03,29554.93116528421,29556.57734285202,236452.61874281603,295564.1272509523,True
294,2022-03-04,29562.478870112885,29561.649713303217,236499.40418965238,295623.53277306847,True
295,2022-03-07,29336.92373326875,28721.6500163243,235880.9434046376,293939.5171542306,False
296,2022-03-08,29340.86813270859,29339.498036606503,234732.9375606635,293413.3037299786,True
297,2022-03-09,29356.165887115836,29356.924326815064,234854.16606400046,293567.2562779314,True
298,2022-03-10,28934.394261703535,29061.384820169278,234730.81828770635,292726.59736957913,False
299,2022-03-11,29239.23915685879,29238.250585400358,233918.08125971004,292395.57100196916,True
300,2022-03-14,28556.53510716562,29024.09848922497,232934.7157052814,290515.34930167196,False
301,2022-03-15,29111.87570515025,29113.39151878379,232907.13215027022,291132.3993742043,True
