,Date,CNY,INR,USD,Net,Adjusted
557,2023-03-22,33288.34213076248,33633.8733849203,270049.14198248554,336971.3574981683,False
558,2023-03-23,33346.885380235246,33633.8733849203,269559.2124796146,336539.9712447701,False
559,2023-03-24,33538.77714239597,33340.55472167971,268710.00134130486,335589.33320538054,False
560,2023-03-27,33597.42497395294,33597.75170029655,268782.2693770348,335977.4460512843,True
561,2023-03-28,33456.97297377017,33646.656724605564,268357.91068115167,335461.5403795274,False
562,2023-03-29,33531.78575189181,33531.80133094851,268254.26145376876,335317.8485366091,True
563,2023-03-30,33368.43917281985,33629.41938431372,268580.7637194136,335578.6222765472,False
564,2023-03-31,33489.3156413331,33531.80133094851,268058.3600943819,335079.4770666635,False
565,2023-04-03,33352.10451491265,33531.80133094851,268319.56190689775,335203.4677527589,False
566,2023-04-04,33188.757935840695,33580.610357631114,268188.9610006398,334958.32929411164,False
567,2023-04-05,33273.69815695811,33580.610357631114,268091.0103209464,334945.3188355356,False
568,2023-04-06,33263.89736221379,33580.610357631114,267568.6066959147,334413.11441575957,False
569,2023-04-10,33512.18416240317,33531.80133094851,267340.05510996334,334384.040603315,False
570,2023-04-11,33463.33226727431,33463.520849554785,267708.0628379008,334634.9159547299,True
571,2023-04-12,33234.131361334075,33512.1596879989,268001.9604428704,334748.25149220333,False
572,2023-04-13,33412.28442567692,33413.132499730535,267305.05999784416,334130.47692325164,True
573,2023-04-14,33590.90667683883,33413.132499730535,266391.8655517803,333395.9047283497,False
574,2023-04-17,33409.96601967285,33409.96601967285,267278.8136362962,334098.7456756419,True
575,2023-04-18,33455.138676837465,33455.53868272554,267644.3094618042,334554.98682136723,True
576,2023-04-19,33493.77300691649,33493.55598873606,267950.1840553318,334937.51305098436,True
577,2023-04-20,33573.98013361346,33574.28798027511,268594.3038422008,335742.57195608935,True
578,2023-04-21,33567.38665754637,33476.82996001307,267941.90086954547,334986.1174871049,False
579,2023-04-24,33463.37716605267,33463.504748209554,267707.88878285186,334634.77069711406,True
580,2023-04-25,33631.7671251517,33463.504748209554,267055.34060787846,334150.6124812397,False
581,2023-04-26,33467.290029825104,33467.290029825104,267737.7551022612,334672.33516191144,True
582,2023-04-27,33477.18476423818,33467.290029825104,267019.3466851067,333963.82147917,False
583,2023-04-28,33397.15982930378,33397.15982930378,267176.8840513255,333971.2037099331,True
584,2023-05-01,33554.83305363806,33348.89803764294,267078.8614694307,333982.59256071167,False
585,2023-05-02,33492.42073567241,33348.89803764294,267176.8840513255,334018.20282464084,False
586,2023-05-03,33288.75948757397,33348.89803764294,267209.5582452905,333847.21577050735,False
587,2023-05-04,33308.468640615756,33348.89803764294,267209.5582452905,333866.9249235492,False
588,2023-05-05,33246.056322650096,33348.89803764294,267013.51308150083,333608.4674417939,False
589,2023-05-08,33298.614064094865,33348.89803764294,267046.18727546575,333693.6993772036,False
590,2023-05-09,33396.80962704253,33396.73829005948,267174.8649225282,333968.4128396302,True
591,2023-05-10,33354.08169424541,33445.06931508127,268220.175556777,335019.3265661037,False
592,2023-05-11,33463.763671759676,33463.763671759676,267709.8330793535,334637.3604228728,True
593,2023-05-12,33667.05128175861,33560.340190292896,268298.0626930532,335525.4541651047,False
594,2023-05-15,33585.08047127517,33608.6284495595,268624.85692288645,335818.56584372115,False
595,2023-05-16,33627.705292726554,33560.340190292896,268853.6128837697,336041.6583667891,False
596,2023-05-17,33732.627930145354,33705.20496809272,268951.6511527196,336389.4840509577,False
597,2023-05-18,33962.146199498995,33801.781486625936,269441.84249746945,337205.7701835944,False
598,2023-05-19,33837.55056756417,33994.93452369237,270356.8663410024,338189.35143225896,False
599,2023-05-22,33837.55056756417,33850.06974589254,270912.4165317188,338600.03684517555,False
600,2023-05-23,33932.63670772495,33946.64626442576,270650.9811478522,338530.2641200029,False
601,2023-05-24,34063.790004498456,34091.51104222559,270879.7371087355,339035.03815545957,False
602,2023-05-25,34168.712641917264,34091.51104222559,270291.5074950357,338551.7311791786,False
603,2023-05-26,34168.712641917264,34188.0875607588,270389.54576398566,338746.3459666617,False
604,2023-05-30,34155.597312239915,34139.799301492196,269866.6749962526,338162.0716099847,False
605,2023-05-31,34204.77979852997,34188.0875607588,270193.46922608576,338586.33658537455,False
606,2023-06-01,33844.933067632155,33844.933067632155,270757.9687896415,338447.8349249058,True
607,2023-06-02,33995.267841783476,33749.72931779352,269480.65407054196,337225.65123011894,False
608,2023-06-05,33759.728463370455,33759.58455082081,270077.3994696208,337596.712483812,True
609,2023-06-06,33801.92812394966,33902.63363790056,270405.123531591,338109.6852934412,False
610,2023-06-07,33817.97564870232,33818.040234545435,270544.05597780744,338180.0718610552,True
611,2023-06-08,33571.08168623341,33865.53748206586,270871.9086874267,338308.52785572596,False
612,2023-06-09,33785.52131720333,33785.8410972055,270287.03531448427,337858.3977288931,True
613,2023-06-12,33808.35818947259,33880.87862490509,270123.2051318473,337812.441946225,False
614,2023-06-13,33713.74829007139,33928.397388754885,269795.54476657335,337437.6904453996,False
615,2023-06-14,33606.088749373455,34070.95368030428,269631.7145839364,337308.7570136141,False
616,2023-06-15,33614.42515201815,33615.17328177276,268921.1143677587,336150.7128015496,True
617,2023-06-16,33673.67502008868,33427.37901762878,268494.9838842408,335596.03792195825,False
618,2023-06-20,33752.67484418274,33615.17328177276,268724.4387599812,336092.2868859367,False
619,2023-06-21,33597.966855331884,33709.07041384475,268757.21802794404,336064.25529712066,False
620,2023-06-22,33703.299954123955,33709.07041384475,268593.3216881295,336005.6920560982,False
621,2023-06-23,33871.17458032381,33709.07041384475,268527.76315220364,336108.00814637216,False
622,2023-06-26,33623.55589080676,33623.55589080676,268987.78751805087,336234.8992996644,True
623,2023-06-27,33558.070340332895,33904.532680980636,269086.2216925512,336548.8247138647,False
624,2023-06-28,33655.98740483019,33655.98740483019,269247.41332018643,336559.38812984683,True
625,2023-06-29,33796.61586255128,33749.21728683804,269345.91847140115,336891.75162079046,False
626,2023-06-30,33696.09088860148,33696.19133560979,269569.3821853448,336961.6644095561,True
627,2023-07-03,33722.285498173806,33649.71383031929,269635.0667326609,337007.066061154,False
628,2023-07-05,33669.647747782874,33669.24958070959,269357.1377706311,336696.0350991236,True
629,2023-07-06,33806.072262075606,33806.57712965211,270452.6170372168,338065.26642894454,True
630,2023-07-07,33511.16613591617,33806.57712965211,271700.0013614569,339017.74462702515,False
631,2023-07-10,33823.02616794043,33823.54382917371,270592.42799175787,338238.997988872,True
632,2023-07-11,33743.419163132094,33917.36780650845,270297.66499830276,337958.45196794334,False
633,2023-07-12,33342.067180556754,33823.54382917371,269871.8962299788,337037.50723970926,False
634,2023-07-13,33093.29529053071,33635.89587450423,268561.83848128957,335291.0296463245,False
635,2023-07-14,33533.20421572053,33534.189741961316,268273.5179356904,335340.91189337225,True
636,2023-07-17,33509.70982782042,33487.28877728724,268437.03952409443,335434.0381292021,False
637,2023-07-18,33554.26205627588,33554.28957991487,268434.16002288886,335542.7116590796,True
638,2023-07-19,33668.41503905689,33601.08775227179,268499.5838981077,335769.08668943634,False
639,2023-07-20,33869.86147925867,33835.078614056416,268434.16002288886,336139.10011620395,False
640,2023-07-21,33933.65285198922,33601.08775227179,268499.5838981077,336034.3245023687,False
641,2023-07-24,33583.39254026449,33583.39254026449,268665.9861342781,335832.7712148071,True
642,2023-07-25,33583.39254026449,33630.166067479346,268076.1596005037,335289.7182082475,False
643,2023-07-26,33535.95490511912,33535.868288657664,268289.74294901267,335361.56614278944,True
644,2023-07-27,33579.92628541298,33579.92628541298,268638.7820445403,335798.63461536623,True
645,2023-07-28,33530.4324371,33673.8561491484,269916.7660040105,337121.0545902589,False
646,2023-07-31,33647.730989162075,33647.07010005527,269182.611512642,336477.41260185937,True
